transaction_id,customer_id,kyc_verified,account_age_days,transaction_amount,channel,timestamp,is_fraud
201406,129,Yes,2307,48408,Web,2025-08-05 03:17:52+00:00,False
201407,352,Yes,2225,189137,Mobile,2025-08-06 21:05:55+00:00,True
201408,372,Yes,2645,6843,Mobile,2025-08-24 21:08:29+00:00,False
201409,397,Yes,334,10730,Mobile,2025-08-12 02:46:29+00:00,False
201410,383,Yes,887,22972,Mobile,2025-08-18 02:31:01+00:00,False
201411,227,No,313,51475,POS,2025-08-17 00:28:03+00:00,False
201412,476,No,1065,13341,POS,2025-08-03 17:14:49+00:00,False
201413,188,Yes,988,287985,Mobile,2025-08-03 05:33:42+00:00,False
201414,504,Yes,2042,4676,Mobile,2025-08-19 18:11:55+00:00,False
201415,748,Yes,2463,15312,POS,2025-08-04 14:57:23+00:00,False
201416,271,Yes,353,6601,POS,2025-08-13 04:45:00+00:00,False
201417,245,Yes,2599,3425,Web,2025-08-21 07:32:37+00:00,False
201418,335,Yes,574,7440,Mobile,2025-08-14 11:24:31+00:00,False
201419,245,Yes,2898,221790,Web,2025-08-02 10:18:59+00:00,False
201420,309,Yes,1490,8882,ATM,2025-08-11 23:46:04+00:00,False
201421,308,Yes,76,64482,POS,2025-08-15 17:25:52+00:00,False
201422,466,Yes,902,15316,Mobile,2025-08-25 07:06:07+00:00,False
201423,758,Yes,952,12677,Web,2025-08-03 07:40:10+00:00,False
201424,177,Yes,2780,14083,Mobile,2025-08-07 13:35:55+00:00,False
201425,424,Yes,893,8423,POS,2025-08-03 09:39:12+00:00,False
201426,149,Yes,1233,2649,Mobile,2025-08-05 19:39:40+00:00,False
201427,726,Yes,2132,4921,Mobile,2025-08-12 18:11:32+00:00,False
201428,585,Yes,1990,8851,Mobile,2025-08-20 13:30:22+00:00,False
201429,565,Yes,953,7570,Web,2025-08-03 16:54:08+00:00,False
201430,675,Yes,402,7495,Web,2025-08-03 08:14:53+00:00,False
201431,251,Yes,2872,9360,Web,2025-08-24 05:11:14+00:00,False
201432,523,Yes,2357,6401,POS,2025-08-12 02:19:10+00:00,False
201433,705,Yes,2619,103096,Mobile,2025-08-03 19:39:09+00:00,True
201434,431,Yes,2576,4357,Mobile,2025-08-25 06:55:57+00:00,False
201435,720,Yes,491,12171,Mobile,2025-08-05 03:21:41+00:00,False
201436,674,No,1796,16488,ATM,2025-08-07 18:15:42+00:00,False
201437,413,Yes,2335,20701,Web,2025-08-16 12:25:20+00:00,False
201438,475,Yes,300,10013,POS,2025-08-03 09:31:08+00:00,False
201439,682,Yes,2360,7804,Mobile,2025-08-24 19:33:27+00:00,True
201440,746,Yes,1314,8422,Mobile,2025-08-06 19:49:24+00:00,False
201441,203,Yes,1390,6393,Web,2025-08-15 10:00:44+00:00,False
201442,654,Yes,851,164241,Mobile,2025-08-03 08:44:07+00:00,False
201443,322,Yes,2467,4016,Mobile,2025-08-01 05:04:20+00:00,False
201444,170,Yes,2034,11317,POS,2025-08-23 16:21:34+00:00,False
201445,523,Yes,86,17922,Web,2025-08-08 09:16:56+00:00,True
201446,641,Yes,2531,21152,POS,2025-08-10 03:46:49+00:00,False
201447,441,Yes,1481,16187,Web,2025-08-17 13:00:44+00:00,False
201448,111,Yes,2236,11679,Mobile,2025-08-25 10:47:04+00:00,False
201449,115,Yes,2512,4666,POS,2025-08-02 01:11:51+00:00,True
201450,603,Yes,2642,4091,Web,2025-08-20 19:58:56+00:00,False
201451,151,Yes,1833,15294,Web,2025-08-20 08:53:57+00:00,False
201452,352,Yes,2284,11102,Web,2025-08-14 08:37:50+00:00,False
201453,604,No,1485,4486,Mobile,2025-08-04 19:18:36+00:00,True
201454,610,Yes,894,283497,Web,2025-08-19 05:06:32+00:00,True
201455,544,Yes,54,10883,Web,2025-08-14 07:58:17+00:00,False
201456,744,Yes,772,2783,POS,2025-08-14 15:40:04+00:00,False
201457,372,Yes,2948,6146,Web,2025-08-18 04:29:35+00:00,False
201458,269,Yes,2692,6142,Mobile,2025-08-17 15:50:35+00:00,False
201459,466,No,2810,297318,Web,2025-08-13 10:41:13+00:00,False
201460,729,Yes,458,3304,Web,2025-08-01 18:22:29+00:00,False
201461,797,Yes,695,5362,Web,2025-08-04 09:35:58+00:00,True
201462,671,Yes,136,24506,Web,2025-08-08 22:01:06+00:00,False
201463,100,Yes,2507,17881,Mobile,2025-08-03 05:06:29+00:00,False
201464,132,Yes,562,9416,Mobile,2025-08-12 00:48:31+00:00,False
201465,620,Yes,473,17393,Web,2025-08-01 01:04:03+00:00,False
201466,778,No,966,7233,Mobile,2025-08-10 10:38:15+00:00,False
201467,648,Yes,2953,3971,Mobile,2025-08-23 20:16:16+00:00,False
201468,482,Yes,657,172877,Web,2025-08-23 20:44:37+00:00,True
201469,662,Yes,1644,9388,Mobile,2025-08-12 10:21:14+00:00,False
201470,513,No,2434,26469,Mobile,2025-08-13 03:22:26+00:00,False
201471,593,Yes,2676,29796,POS,2025-08-19 04:52:36+00:00,False
201472,178,Yes,2248,6900,Mobile,2025-08-15 17:41:25+00:00,False
201473,138,Yes,687,11802,Web,2025-08-16 12:38:41+00:00,False
201474,210,No,1553,3726,ATM,2025-08-21 19:19:08+00:00,False
201475,332,Yes,677,10828,Web,2025-08-01 13:24:52+00:00,False
201476,771,Yes,2433,10592,Mobile,2025-08-25 10:51:50+00:00,False
201477,384,No,2563,4561,Web,2025-08-16 06:10:57+00:00,False
201478,626,Yes,2686,18573,POS,2025-08-04 09:57:07+00:00,False
201479,689,No,2336,3359,Mobile,2025-08-13 13:17:59+00:00,False
201480,305,Yes,333,20336,Web,2025-08-15 05:10:06+00:00,False
201481,799,No,1165,7297,Mobile,2025-08-07 06:06:55+00:00,False
201482,507,Yes,179,11204,Web,2025-08-03 05:08:09+00:00,False
201483,305,Yes,730,9009,POS,2025-08-01 07:43:51+00:00,False
201484,218,Yes,50,7031,POS,2025-08-08 09:09:40+00:00,False
201485,180,Yes,234,6025,Mobile,2025-08-25 13:39:46+00:00,False
201486,757,Yes,1709,8213,ATM,2025-08-13 03:44:51+00:00,False
201487,506,Yes,2766,5271,Web,2025-08-05 05:02:14+00:00,False
201488,653,Yes,597,4658,ATM,2025-08-02 21:44:24+00:00,False
201489,564,Yes,2213,15591,Mobile,2025-08-23 18:30:03+00:00,False
201490,521,No,191,5744,Mobile,2025-08-21 05:50:43+00:00,False
201491,778,Yes,2462,7369,Mobile,2025-08-12 07:20:43+00:00,False
201492,438,Yes,544,11659,Web,2025-08-17 23:51:48+00:00,False
201493,762,Yes,1532,4845,Web,2025-08-09 10:17:49+00:00,False
201494,791,Yes,1201,140595,Web,2025-08-21 06:07:11+00:00,True
201495,636,No,458,6801,Web,2025-08-07 23:06:42+00:00,False
201496,398,No,2172,3556,Web,2025-08-17 03:06:52+00:00,False
201497,489,No,431,14375,Mobile,2025-08-20 21:42:37+00:00,False
201498,676,No,2972,4628,Web,2025-08-07 17:24:48+00:00,False
201499,120,Yes,2655,18992,Web,2025-08-12 03:42:48+00:00,False
201500,462,No,1822,13109,POS,2025-08-15 04:42:00+00:00,False
201501,689,Yes,2705,6849,Web,2025-08-01 08:36:23+00:00,False
201502,593,Yes,1270,221330,Web,2025-08-11 13:00:33+00:00,False
201503,225,Yes,2289,25928,Mobile,2025-08-11 18:19:24+00:00,False
201504,537,Yes,753,84968,Mobile,2025-08-25 21:43:42+00:00,False
201505,761,Yes,500,16561,Web,2025-08-18 22:24:29+00:00,False
201506,413,Yes,186,9575,Mobile,2025-08-16 00:02:05+00:00,False
201507,559,Yes,1412,16108,Mobile,2025-08-02 12:14:44+00:00,False
201508,437,Yes,782,12011,Mobile,2025-08-22 08:18:03+00:00,False
201509,749,Yes,2330,8246,Mobile,2025-08-24 10:05:47+00:00,False
201510,421,Yes,2108,6087,Mobile,2025-08-09 03:14:36+00:00,False
201511,304,Yes,2703,69050,Mobile,2025-08-16 19:04:35+00:00,False
201512,745,Yes,2049,5750,Web,2025-08-15 07:41:01+00:00,False
201513,180,No,468,2424,POS,2025-08-15 03:35:53+00:00,False
201514,121,Yes,2977,222680,POS,2025-08-11 02:44:05+00:00,False
201515,570,Yes,1182,10446,Mobile,2025-08-03 04:07:10+00:00,False
201516,642,Yes,1563,16285,Mobile,2025-08-21 13:40:13+00:00,False
201517,106,Yes,1114,141653,Mobile,2025-08-20 13:17:30+00:00,False
201518,727,Yes,2880,8461,Web,2025-08-16 06:14:22+00:00,False
201519,689,Yes,1842,6347,Mobile,2025-08-18 14:32:57+00:00,False
201520,403,Yes,2415,16261,Web,2025-08-24 19:43:35+00:00,False
201521,566,Yes,851,12707,POS,2025-08-23 10:06:22+00:00,False
201522,447,No,2141,9479,POS,2025-08-07 07:32:24+00:00,True
201523,167,Yes,190,12140,Mobile,2025-08-07 16:03:45+00:00,False
201524,106,No,2792,15197,Web,2025-08-05 04:25:47+00:00,False
201525,233,Yes,2239,46498,Mobile,2025-08-12 07:02:33+00:00,False
201526,639,Yes,644,7861,Mobile,2025-08-21 18:07:41+00:00,False
201527,157,Yes,1566,19231,Mobile,2025-08-02 00:28:00+00:00,False
201528,281,Yes,2750,3584,Mobile,2025-08-14 19:44:50+00:00,False
201529,773,Yes,2281,22735,Web,2025-08-13 17:49:36+00:00,False
201530,489,Yes,780,5458,Web,2025-08-19 10:38:54+00:00,False
201531,313,Yes,2287,12430,Web,2025-08-20 08:18:24+00:00,False
201532,691,Yes,2153,291257,Web,2025-08-10 00:03:02+00:00,False
201533,432,Yes,1579,5175,Mobile,2025-08-06 20:09:38+00:00,False
201534,222,Yes,1824,14311,Web,2025-08-02 06:16:39+00:00,False
201535,194,No,2103,13327,Mobile,2025-08-04 19:17:05+00:00,True
201536,543,Yes,2851,32958,Mobile,2025-08-25 22:07:42+00:00,False
201537,786,No,640,8009,Mobile,2025-08-01 19:52:38+00:00,False
201538,284,Yes,653,8295,ATM,2025-08-05 11:25:59+00:00,False
201539,336,Yes,2032,7890,Mobile,2025-08-22 05:53:32+00:00,False
201540,402,Yes,2672,8993,Mobile,2025-08-09 12:41:08+00:00,False
201541,617,Yes,2150,6695,Web,2025-08-03 19:54:32+00:00,False
201542,726,Yes,2064,3871,Mobile,2025-08-25 17:36:52+00:00,False
201543,101,No,1900,14224,Mobile,2025-08-13 08:37:30+00:00,True
201544,556,Yes,446,20062,ATM,2025-08-19 18:25:13+00:00,False
201545,488,Yes,1461,4557,Web,2025-08-07 04:49:05+00:00,False
201546,572,Yes,2843,7873,ATM,2025-08-20 23:43:50+00:00,False
201547,452,Yes,1683,15763,POS,2025-08-21 10:20:51+00:00,False
201548,319,No,594,4963,Web,2025-08-14 06:41:33+00:00,False
201549,438,Yes,1222,3651,Web,2025-08-15 10:18:39+00:00,False
201550,197,Yes,2959,5043,Mobile,2025-08-03 01:12:43+00:00,False
201551,790,Yes,2484,3687,Mobile,2025-08-07 05:10:01+00:00,False
201552,381,Yes,2071,9357,Mobile,2025-08-15 05:34:02+00:00,False
201553,468,No,2519,12407,POS,2025-08-19 17:04:30+00:00,False
201554,480,Yes,2098,4599,Mobile,2025-08-04 13:16:25+00:00,False
201555,427,Yes,1996,20780,Mobile,2025-08-17 15:49:37+00:00,False
201556,304,Yes,225,7516,Web,2025-08-02 19:23:57+00:00,False
201557,598,Yes,1946,22775,Mobile,2025-08-14 02:48:39+00:00,False
201558,668,Yes,2019,7071,Mobile,2025-08-13 18:19:44+00:00,False
201559,602,Yes,12,4733,Mobile,2025-08-19 04:33:07+00:00,True
201560,684,Yes,2170,11671,Web,2025-08-08 11:07:32+00:00,False
201561,645,No,2057,10099,Web,2025-08-24 04:06:25+00:00,True
201562,150,Yes,495,93968,Mobile,2025-08-12 21:00:35+00:00,False
201563,517,Yes,2080,16915,Mobile,2025-08-16 22:18:11+00:00,True
201564,644,Yes,1264,52142,Mobile,2025-08-21 04:34:49+00:00,False
201565,682,No,2108,12537,Web,2025-08-08 00:44:44+00:00,False
201566,431,Yes,649,5007,Web,2025-08-21 14:29:01+00:00,False
201567,587,Yes,75,243649,Web,2025-08-09 05:57:52+00:00,False
201568,534,No,43,3304,Web,2025-08-16 17:10:55+00:00,True
201569,250,Yes,1012,5789,Mobile,2025-08-06 04:54:29+00:00,False
201570,581,Yes,456,5605,Mobile,2025-08-13 20:50:05+00:00,False
201571,292,Yes,631,30768,Mobile,2025-08-10 22:25:35+00:00,False
201572,577,Yes,2308,105710,Mobile,2025-08-09 10:47:53+00:00,True
201573,170,Yes,173,5329,Web,2025-08-03 18:31:08+00:00,False
201574,300,Yes,2530,26053,Web,2025-08-01 06:02:36+00:00,False
201575,788,Yes,700,6950,Mobile,2025-08-24 02:58:42+00:00,False
201576,618,Yes,273,247479,Web,2025-08-16 22:46:12+00:00,True
201577,457,Yes,969,5772,Web,2025-08-06 00:17:19+00:00,False
201578,579,No,653,7562,Mobile,2025-08-02 05:51:37+00:00,False
201579,470,No,2569,34817,Web,2025-08-21 17:09:31+00:00,False
201580,756,Yes,2735,5596,Web,2025-08-15 00:57:51+00:00,False
201581,760,Yes,2270,5397,Mobile,2025-08-13 02:05:30+00:00,False
201582,574,No,2358,134190,Mobile,2025-08-13 15:32:52+00:00,True
201583,668,Yes,1185,16207,Mobile,2025-08-18 02:24:03+00:00,False
201584,249,Yes,2865,4998,ATM,2025-08-20 04:29:20+00:00,False
201585,393,Yes,2578,4199,Web,2025-08-10 21:19:22+00:00,False
201586,108,Yes,362,9754,Mobile,2025-08-19 16:56:34+00:00,False
201587,239,No,1401,6735,Web,2025-08-16 14:34:59+00:00,False
201588,612,No,2239,5785,ATM,2025-08-03 11:44:50+00:00,True
201589,614,Yes,994,3376,Mobile,2025-08-03 17:52:44+00:00,False
201590,128,Yes,1788,274162,POS,2025-08-05 19:39:14+00:00,False
201591,422,No,135,3659,Web,2025-08-09 08:40:03+00:00,False
201592,174,Yes,834,260928,Mobile,2025-08-19 21:10:00+00:00,True
201593,136,Yes,2525,10742,POS,2025-08-22 02:22:09+00:00,False
201594,624,Yes,2777,2829,ATM,2025-08-04 03:20:34+00:00,False
201595,554,Yes,1769,10300,ATM,2025-08-16 14:35:20+00:00,False
201596,243,Yes,1137,5596,Web,2025-08-17 22:23:03+00:00,False
201597,778,Yes,1119,17908,Web,2025-08-17 14:29:56+00:00,False
201598,517,Yes,385,18393,Web,2025-08-24 06:09:46+00:00,False
201599,687,Yes,1056,6857,Web,2025-08-01 11:00:17+00:00,False
201600,740,No,1642,2955,Mobile,2025-08-24 01:09:04+00:00,False
201601,536,Yes,1534,3640,POS,2025-08-24 19:02:16+00:00,False
201602,624,Yes,1279,6594,Web,2025-08-07 22:22:25+00:00,False
201603,229,Yes,1419,210327,ATM,2025-08-21 10:33:54+00:00,False
201604,153,Yes,731,16201,Mobile,2025-08-02 15:35:39+00:00,False
201605,582,Yes,475,7527,POS,2025-08-23 00:11:43+00:00,False
201606,315,No,1561,4322,POS,2025-08-06 16:51:27+00:00,False
201607,298,Yes,2193,176785,Mobile,2025-08-21 02:04:25+00:00,True
201608,503,Yes,2218,220037,ATM,2025-08-02 06:31:21+00:00,False
201609,751,Yes,1441,8752,Web,2025-08-17 02:41:41+00:00,False
201610,783,Yes,2872,299358,Mobile,2025-08-08 02:10:38+00:00,False
201611,116,Yes,1459,8217,Web,2025-08-11 19:08:58+00:00,False
201612,300,Yes,2606,3446,Mobile,2025-08-03 03:23:07+00:00,False
201613,127,No,1950,161240,Mobile,2025-08-07 13:46:30+00:00,False
201614,705,Yes,233,12147,Mobile,2025-08-09 01:43:59+00:00,False
201615,441,Yes,2413,13901,Web,2025-08-25 09:13:15+00:00,False
201616,107,Yes,2853,3870,Web,2025-08-11 20:12:46+00:00,False
201617,455,Yes,1650,7338,ATM,2025-08-24 16:16:04+00:00,False
201618,385,Yes,2865,6251,Web,2025-08-10 01:51:31+00:00,False
201619,793,Yes,1927,3384,Mobile,2025-08-13 00:25:08+00:00,False
201620,607,Yes,680,11444,Mobile,2025-08-18 21:15:43+00:00,False
201621,232,Yes,1959,270075,POS,2025-08-24 18:23:03+00:00,False
201622,369,Yes,2361,6375,Mobile,2025-08-22 06:14:04+00:00,False
201623,545,Yes,997,6407,Web,2025-08-17 00:54:38+00:00,False
201624,413,No,2683,16916,Mobile,2025-08-24 10:07:00+00:00,False
201625,793,Yes,185,7146,Web,2025-08-09 04:05:20+00:00,False
201626,604,Yes,2143,6676,Web,2025-08-22 14:25:14+00:00,False
201627,643,No,1916,2907,Web,2025-08-07 09:00:39+00:00,False
201628,482,Yes,1876,6061,Web,2025-08-21 19:19:20+00:00,False
201629,354,Yes,536,5628,Mobile,2025-08-18 22:01:44+00:00,False
201630,432,Yes,2837,6452,POS,2025-08-15 02:06:32+00:00,False
201631,157,Yes,2711,22409,POS,2025-08-07 06:49:23+00:00,False
201632,662,Yes,314,7960,POS,2025-08-11 14:37:48+00:00,False
201633,568,No,2023,14776,POS,2025-08-14 19:10:31+00:00,False
201634,798,Yes,478,5221,Mobile,2025-08-09 22:00:23+00:00,False
201635,739,Yes,2042,79561,Web,2025-08-21 21:15:52+00:00,False
201636,524,Yes,1428,16234,Web,2025-08-25 02:05:34+00:00,False
201637,567,Yes,2500,8702,POS,2025-08-13 07:34:27+00:00,False
201638,389,Yes,2457,4868,ATM,2025-08-18 09:02:32+00:00,False
201639,329,Yes,1046,5027,Web,2025-08-07 07:24:25+00:00,False
201640,166,Yes,1009,10110,ATM,2025-08-08 12:57:25+00:00,False
201641,314,Yes,14,4758,Web,2025-08-13 17:34:38+00:00,False
201642,700,Yes,684,8360,Web,2025-08-07 07:13:21+00:00,True
201643,477,Yes,581,9407,Mobile,2025-08-16 08:49:52+00:00,False
201644,164,Yes,2927,171469,Web,2025-08-03 03:20:24+00:00,False
201645,756,Yes,2165,10645,Web,2025-08-08 13:53:43+00:00,False
201646,370,Yes,2035,220284,Web,2025-08-01 02:35:52+00:00,False
201647,180,Yes,1133,19056,Web,2025-08-14 04:58:53+00:00,False
201648,665,Yes,2632,5022,POS,2025-08-20 01:37:30+00:00,False
201649,414,Yes,1501,4601,Mobile,2025-08-19 13:51:50+00:00,False
201650,735,Yes,224,6303,Mobile,2025-08-12 05:09:38+00:00,False
201651,767,Yes,2166,281000,Mobile,2025-08-07 04:47:36+00:00,True
201652,673,No,1205,10229,Mobile,2025-08-15 12:59:24+00:00,True
201653,240,Yes,1719,2755,Web,2025-08-22 01:58:06+00:00,False
201654,252,Yes,299,11627,Mobile,2025-08-01 23:45:20+00:00,False
201655,387,Yes,2700,13942,Web,2025-08-16 06:29:00+00:00,False
201656,529,Yes,480,7120,POS,2025-08-18 06:31:23+00:00,False
201657,570,Yes,1529,18050,Web,2025-08-01 22:17:41+00:00,False
201658,359,Yes,2714,115252,Mobile,2025-08-22 20:13:34+00:00,True
201659,632,Yes,2633,175425,Web,2025-08-02 16:05:06+00:00,False
201660,302,Yes,2261,19762,Mobile,2025-08-18 16:32:12+00:00,False
201661,407,No,670,5766,POS,2025-08-17 12:08:25+00:00,False
201662,130,Yes,2838,7020,Mobile,2025-08-03 13:36:43+00:00,False
201663,617,Yes,1830,137036,Web,2025-08-06 13:41:23+00:00,False
201664,345,No,1764,42483,Mobile,2025-08-02 00:22:55+00:00,False
201665,752,Yes,402,2862,Mobile,2025-08-17 09:33:32+00:00,False
201666,504,Yes,1805,10090,Mobile,2025-08-05 13:18:30+00:00,False
201667,166,Yes,2078,9007,POS,2025-08-15 17:44:49+00:00,False
201668,446,Yes,978,7244,POS,2025-08-03 04:18:57+00:00,False
201669,775,Yes,2812,5418,POS,2025-08-24 13:06:57+00:00,False
201670,776,Yes,1533,39061,Web,2025-08-22 17:59:03+00:00,False
201671,297,Yes,2980,24356,Mobile,2025-08-21 04:07:55+00:00,False
201672,435,Yes,2898,99459,Mobile,2025-08-19 13:02:50+00:00,True
201673,405,Yes,2075,7648,Mobile,2025-08-15 05:19:37+00:00,False
201674,422,Yes,2568,8124,ATM,2025-08-15 03:02:41+00:00,False
201675,425,Yes,1476,4230,Mobile,2025-08-02 16:10:36+00:00,False
201676,721,Yes,346,11546,Web,2025-08-02 00:14:36+00:00,False
201677,739,Yes,2130,6350,Mobile,2025-08-25 11:13:02+00:00,False
201678,567,Yes,1102,11556,Mobile,2025-08-13 07:18:36+00:00,False
201679,735,No,2213,15570,Mobile,2025-08-10 07:47:19+00:00,False
201680,159,Yes,2265,132300,POS,2025-08-09 16:18:02+00:00,False
201681,546,No,2442,11096,Mobile,2025-08-01 01:56:08+00:00,False
201682,685,Yes,1032,2712,Mobile,2025-08-19 17:19:02+00:00,False
201683,237,Yes,2797,16093,Mobile,2025-08-21 01:53:48+00:00,False
201684,717,Yes,2890,11161,Mobile,2025-08-08 14:44:09+00:00,False
201685,302,Yes,1128,8709,Web,2025-08-17 19:10:00+00:00,False
201686,414,Yes,2292,23232,POS,2025-08-21 21:49:04+00:00,True
201687,729,Yes,1929,16824,Web,2025-08-17 05:24:15+00:00,False
201688,502,Yes,2254,15929,Web,2025-08-06 04:37:26+00:00,False
201689,723,Yes,1505,253809,Web,2025-08-19 15:54:16+00:00,True
201690,659,Yes,1126,12542,POS,2025-08-13 21:34:13+00:00,False
201691,257,Yes,890,5334,POS,2025-08-23 08:50:11+00:00,False
201692,209,Yes,1660,18282,Web,2025-08-21 22:24:13+00:00,False
201693,338,Yes,2038,7903,Mobile,2025-08-16 00:07:06+00:00,False
201694,401,Yes,2654,20116,ATM,2025-08-05 03:52:50+00:00,False
201695,140,Yes,784,4742,POS,2025-08-10 14:19:33+00:00,False
201696,421,Yes,480,255986,POS,2025-08-17 21:35:40+00:00,True
201697,242,Yes,2618,8334,Mobile,2025-08-07 23:57:41+00:00,False
201698,380,Yes,1562,9080,ATM,2025-08-10 22:58:05+00:00,False
201699,700,Yes,1070,10777,Mobile,2025-08-12 08:08:52+00:00,False
201700,399,Yes,2117,4148,ATM,2025-08-03 02:50:55+00:00,False
201701,601,Yes,2944,22889,Web,2025-08-05 23:00:48+00:00,False
201702,629,Yes,557,3282,Mobile,2025-08-20 14:35:40+00:00,False
201703,234,Yes,2188,6811,Mobile,2025-08-24 23:43:36+00:00,False
201704,393,Yes,1890,280146,Mobile,2025-08-24 23:35:42+00:00,False
201705,401,Yes,1807,3734,Web,2025-08-09 00:07:59+00:00,False
201706,715,Yes,2019,13992,Mobile,2025-08-14 05:01:22+00:00,False
201707,492,No,174,3945,Web,2025-08-16 19:21:29+00:00,False
201708,277,Yes,2119,10500,Mobile,2025-08-17 00:55:43+00:00,False
201709,107,No,103,4119,Mobile,2025-08-15 02:15:18+00:00,False
201710,327,Yes,1768,18456,Mobile,2025-08-18 19:53:21+00:00,False
201711,285,Yes,2247,8921,Mobile,2025-08-13 14:10:58+00:00,False
201712,593,Yes,1867,16538,ATM,2025-08-10 04:48:50+00:00,False
201713,620,No,664,6946,Web,2025-08-11 18:21:44+00:00,False
201714,516,Yes,1924,17663,Web,2025-08-17 23:30:00+00:00,True
201715,399,No,2713,7726,Mobile,2025-08-03 17:35:45+00:00,False
201716,479,Yes,2223,2687,Web,2025-08-24 00:47:44+00:00,False
201717,396,Yes,791,268281,Web,2025-08-15 09:00:01+00:00,False
201718,643,Yes,804,4504,Web,2025-08-24 00:04:11+00:00,False
201719,437,Yes,204,168206,Mobile,2025-08-07 23:14:52+00:00,True
201720,475,Yes,2460,8279,Mobile,2025-08-25 15:12:49+00:00,False
201721,350,Yes,565,9851,Mobile,2025-08-13 09:48:23+00:00,False
201722,101,No,1406,17293,Mobile,2025-08-18 15:40:57+00:00,False
201723,161,Yes,1744,13665,Mobile,2025-08-06 10:40:11+00:00,True
201724,494,Yes,1398,12943,Mobile,2025-08-04 13:46:28+00:00,False
201725,185,Yes,1774,6402,ATM,2025-08-14 17:25:10+00:00,False
201726,775,Yes,1726,113624,Web,2025-08-21 19:18:00+00:00,True
201727,120,Yes,727,22134,Mobile,2025-08-01 10:14:06+00:00,False
201728,784,Yes,2779,9513,Mobile,2025-08-24 20:05:03+00:00,False
201729,785,No,1161,6509,Web,2025-08-18 01:04:51+00:00,False
201730,152,No,875,299206,Mobile,2025-08-07 12:13:39+00:00,False
201731,790,Yes,1342,3397,ATM,2025-08-06 16:24:58+00:00,False
201732,118,Yes,2498,4246,Mobile,2025-08-05 15:22:31+00:00,False
201733,468,Yes,127,9141,POS,2025-08-20 17:20:02+00:00,True
201734,122,Yes,1606,16069,Mobile,2025-08-25 16:31:09+00:00,False
201735,772,Yes,867,7353,Web,2025-08-15 12:05:54+00:00,False
201736,176,No,701,6074,Mobile,2025-08-07 13:13:10+00:00,True
201737,339,Yes,657,6761,Mobile,2025-08-12 12:37:09+00:00,False
201738,286,No,686,22132,ATM,2025-08-25 16:17:54+00:00,False
201739,227,Yes,1595,12845,Web,2025-08-10 02:53:37+00:00,False
201740,785,Yes,131,8120,Mobile,2025-08-19 04:12:34+00:00,False
201741,691,Yes,514,197721,Mobile,2025-08-24 05:06:30+00:00,False
201742,247,Yes,2093,160030,Web,2025-08-19 20:34:22+00:00,True
201743,652,No,2068,7971,ATM,2025-08-22 03:24:21+00:00,False
201744,391,Yes,324,14580,Mobile,2025-08-18 21:15:12+00:00,False
201745,194,Yes,1379,140896,POS,2025-08-10 21:18:21+00:00,False
201746,404,Yes,2301,7178,POS,2025-08-01 07:16:28+00:00,False
201747,615,Yes,2080,170686,Web,2025-08-06 00:20:39+00:00,False
201748,281,Yes,1328,5117,Mobile,2025-08-13 20:49:41+00:00,False
201749,471,Yes,2166,6744,Web,2025-08-10 15:48:42+00:00,False
201750,234,Yes,2396,108192,POS,2025-08-05 19:15:54+00:00,False
201751,547,No,1845,18531,Mobile,2025-08-25 00:44:58+00:00,False
201752,494,Yes,738,5331,Web,2025-08-14 23:40:36+00:00,False
201753,182,No,177,10497,ATM,2025-08-20 06:48:38+00:00,True
201754,366,Yes,275,7818,Web,2025-08-16 04:23:06+00:00,False
